X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,class
0.019197,-0.424709,0.33165,0.137655,-0.006417,0.06574,0.446679,0.060847,-0.123005,-0.067231,A
0.068573,0.069915,-0.002652,-1.149827,-1.257711,0.937762,0.55993,0.673792,-0.65309,0.638284,F
0.179667,0.258344,0.189393,-0.133304,0.17234,0.190314,0.371178,0.261234,0.812439,0.077515,A
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.314889,0.257927,-0.834882,0.500624,0.268444,E
-0.079554,0.187683,-0.070224,0.211236,0.261718,-0.972381,0.220177,-2.856667,-3.20997,-0.87355,A
0.019197,-0.283388,0.214288,0.857677,0.261718,-0.10036,0.144676,1.069769,0.438262,-0.021819,A
1.37702,-0.063555,0.349432,0.40572,0.17234,-0.307984,0.408929,0.385473,-0.216549,-0.376409,A
-0.116585,0.305451,0.036468,-0.41038,0.261718,-0.598658,0.031425,0.681693,1.03071,-0.440217,H
-0.042522,0.2976,0.079145,1.500568,0.351096,0.771662,0.182426,0.100513,-0.65309,0.724141,F
-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.314889,-2.837607,0.601761,0.001721,-1.686898,A
-0.338774,-0.267686,0.441898,0.616019,0.440474,-0.681707,-1.176589,1.79672,2.465057,0.210604,X
0.019197,-0.087108,0.384996,0.794958,0.261718,0.730137,0.182426,0.023938,0.40708,0.685624,A
-0.06721,-0.149918,0.32098,0.118589,0.261718,0.06574,0.861934,0.076652,-0.123005,-0.281426,A
-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.183409,-2.762106,0.463581,-0.247731,-1.678339,F
0.080916,0.077766,0.050694,0.857319,-1.257711,-0.307984,0.635431,1.148284,0.095265,-0.489329,A
-0.054866,-0.220579,0.466793,-0.21697,0.17234,1.186911,0.144676,-1.120367,-0.746634,1.116511,D
0.117948,0.242641,0.082701,-0.424583,-0.900198,-0.474083,0.257927,-0.708469,0.095265,-0.449403,G
0.043885,0.407516,-0.120014,0.281743,0.261718,-0.058835,0.257927,-0.032075,-0.466001,-0.077176,A
1.142487,0.062064,0.125378,1.05983,0.261718,2.266557,0.748682,-0.428829,-0.559546,1.676219,A
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.22153,-1.214339,-2.498298,-1.276719,-0.351033,I
0.204355,-0.354049,0.32098,0.410166,-0.989576,0.647088,0.295677,0.237158,0.219991,0.549618,A
0.019197,-0.118513,0.345875,-1.086511,0.261718,1.26996,0.446679,-2.051044,-2.118619,0.998901,F
-0.22768,0.289748,0.132491,-0.234783,0.261718,-0.598658,0.52218,-0.057238,0.375899,-0.659258,E
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.723232,-0.044076,-0.483774,-0.65309,-0.514524,A
-0.030178,-0.346197,0.235627,-1.08105,0.17234,-0.889332,0.106925,-0.373611,0.968347,-0.743584,E
0.130292,-1.649494,-3.210528,-2.636061,-2.419627,0.896237,0.975185,1.334401,0.001721,0.358086,A
0.512951,-0.306942,0.061363,1.371548,0.976743,-1.636779,-0.950086,0.517944,0.219991,-0.903905,I
-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.183409,0.371178,0.679286,0.18881,-0.232085,A
-0.042522,0.007106,0.264078,-0.162546,0.17234,-0.847807,0.371178,0.469425,1.280161,-0.839675,E
0.229043,-0.354049,0.182281,0.210878,0.261718,0.107265,0.144676,0.253312,-0.372457,0.144759,A
0.117948,-0.29909,0.473906,-0.204438,0.082961,-1.013906,0.182426,0.689149,0.718895,-0.894442,A
-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.307984,0.597681,0.789333,0.874802,-0.477888,E
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.013906,-2.007098,-0.292591,-0.278912,0.359557,I
0.056229,-0.291239,0.239183,0.767954,0.17234,0.397939,0.446679,0.598149,0.251173,0.238162,A
0.142636,-0.369751,0.413447,0.301347,0.17234,0.231839,-3.06411,0.439467,-0.43482,-1.297023,F
-0.104241,0.23479,0.214288,0.314028,0.17234,-1.055431,0.144676,0.88790500000000006,0.905984,-0.922169,H
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.096956,-0.081827,0.285445,-0.216549,-0.830935,F
-0.116585,0.281897,0.175168,-0.15249,0.261718,-0.889332,-0.044076,-0.210697,0.001721,-0.673664,E
0.377169,0.164129,0.139604,-0.241825,0.17234,-0.681707,0.295677,-0.043705,0.001721,-0.653581,A
0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.01731,0.220177,-0.667269,-0.372457,-0.02599,D
0.216699,-0.291239,0.349432,0.50711,0.261718,0.231839,0.408929,0.409237,0.313536,0.10294,A
-0.091897,0.344707,0.182281,0.722749,0.261718,0.024215,0.408929,0.451718,1.093072,-0.077273,H
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.096956,-1.25209,-0.202096,1.124254,-0.193243,I
0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.557133,0.295677,0.79741,0.313536,-0.539213,A
0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.723232,0.597681,-0.550563,-0.403638,-0.837915,C
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.771662,0.899684,-0.681675,-0.060642,0.301017,F
-0.215336,-0.102811,0.360101,0.941284,0.17234,-0.847807,0.257927,1.888653,0.905984,-0.784813,E
-0.042522,-0.416858,0.569929,-2.224653,0.082961,3.553827,0.106925,-0.832437,-1.089631,3.358355,D
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.474083,-0.006326,1.021425,0.095265,-0.308285,F
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,2.308081,0.257927,-0.294532,-0.029461,2.035739,A
-0.301743,-0.511072,0.463236,0.710665,0.261718,2.391131,0.673182,0.174136,0.251173,1.90652,E
-0.054866,0.203385,0.05425,-0.028782,0.261718,-0.723232,0.144676,-0.033318,0.001721,-0.616463,G
-0.16596,-0.267686,0.256965,0.051662,0.261718,0.06574,0.333428,0.087524,-0.154186,-0.007522,A
-0.338774,-0.314793,0.449011,1.243006,0.797987,-0.349509,-1.516343,1.578433,2.901598,0.799762,X
-0.252367,0.069915,0.246296,0.52355,0.261718,-1.263055,0.106925,1.662812,0.968347,-1.089964,E
0.229043,0.572391,0.050694,-0.980138,-0.274551,0.231839,0.597681,-0.220327,-0.590727,-0.007546,A
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.806282,-0.006326,0.010717,-0.247731,-0.60753,F
1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.10036,0.710932,0.3487,-0.154186,-0.345921,A
0.056229,0.486028,0.10404,-0.053338000000000003,0.261718,-0.266459,0.220177,-0.159984,0.656532,-0.227998,G
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.480988,-2.573354,0.090203,0.032902,-1.3863509999999999,A
-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-3.297773,-5.933141,-0.255294,-1.962712,-4.936238,A
0.241386,-0.43256,0.349432,-1.029281,0.261718,-1.512204,-0.195078,-2.220813,-0.902542,-1.176351,F
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.429155,-0.950086,-0.399181,0.905984,-0.706442,I
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.439463,0.295677,0.006135,0.219991,0.35858,A
-0.437525,-0.471816,0.463236,-0.545248,0.261718,3.636877,0.144676,-1.63039,-2.33689,3.353787,E
-0.314087,-0.236281,0.029355,0.460861,0.261718,0.647088,0.069175,-0.485347,0.251173,0.676004,A
-0.32643,0.321153,0.285416,-1.944952,-0.900198,-1.096956,-0.044076,-0.182215,-0.091823,-0.876624,D
0.09326,-1.680899,0.356544,0.180532,0.17234,-0.598658,0.031425,0.107153,0.344717,-0.440856,A
0.080916,-0.126364,0.360101,-0.587947,0.261718,0.107265,0.333428,0.665346,0.251173,0.032477,F
-0.425181,-0.071406,0.424116,1.863279,0.17234,1.477585,-0.119577,0.941918,1.997335,1.5768,X
0.698109,-0.306942,-0.03466,0.062642,0.976743,0.314889,-1.138838,-0.295794,0.937165,1.19605,I
-0.079554,0.313302,0.139604,0.295528,0.261718,0.314889,-2.686605,0.085194,-0.185368,-1.664524,A
-3.498799,-0.087108,0.438342,-1.227108,-4.922215,2.432656,-0.232828,-2.809507,-3.708874,2.535098,C
0.080916,-0.244132,0.45968,0.426726,0.261718,-0.10036,0.182426,0.608692,0.157628,-0.062011,A
0.080916,0.588093,0.01513,0.00225,0.261718,0.14879,0.710932,0.140703,-0.154186,-0.131099,F
-0.104241,-0.338346,0.384996,-0.096275,0.261718,-0.432558,0.748682,0.549339,1.03071,-0.651977,E
-0.091897,-0.220579,0.274747,0.567174,-0.185173,0.480988,0.710932,0.72035,0.126447,0.152679,A
0.15498,-0.251983,0.125378,-0.576698,-0.900198,-0.681707,0.031425,-0.128511,0.064084,-0.519069,A
0.303106,0.352558,0.082701,0.703981,0.261718,-0.058835,0.899684,1.188416,0.001721,-0.408114,F
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.515608,0.295677,1.726184,0.781258,-0.508171,E
-0.042522,-0.29909,0.182281,1.151314,0.261718,2.141982,0.408929,0.011648,-0.029461,1.814865,A
-0.314087,-0.063555,0.42056,0.003921,0.17234,-1.429155,0.333428,-0.428849,-0.497183,-1.337552,D
-0.153617,-0.03215,0.271191,0.057241,0.261718,-0.183409,0.106925,-1.182419,-1.151994,-0.10641,A
0.068573,0.007106,0.288973,0.592954,0.261718,-1.180006,0.069175,1.450621,1.623157,-0.988966,H
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.889332,-0.534832,-0.617119,0.001721,-0.413116,F
0.389513,0.376111,0.018686,-0.690978,0.082961,0.647088,0.52218,-0.164624,-0.091823,0.405753,A
-0.042522,0.10132,0.288973,0.722153,0.261718,0.439463,0.371178,0.455426,0.251173,0.308033,A
0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.723232,0.484429,-0.578134,0.032902,-0.779532,F
0.142636,0.164129,0.200063,-0.249732,0.261718,-0.474083,1.201687,-0.143869,0.562987,-0.899601,A
0.438888,-0.047852,0.388552,0.873551,-1.078955,0.06574,0.446679,1.444098,-0.123005,-0.061975,A
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.515608,-1.063338,0.858529,1.498432,0.281042,I
-0.128929,0.705861,0.413447,2.004055,0.61923,1.851308,-1.554093,-0.537555,-0.372457,3.101461,Y
-0.22768,-0.997846,0.356544,-0.026932,0.261718,-0.141884,0.144676,-0.499229,-0.123005,-0.088424,D
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-1.719828,0.371178,-0.677579,-0.123005,-1.614266,H
0.056229,-0.730905,0.441898,0.183695,0.261718,0.439463,0.069175,-0.254556,-0.060642,0.48968,A
-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.522513,0.408929,-0.709265,0.313536,0.35447,A
0.130292,-0.024299,0.246296,0.121006,0.082961,0.397939,0.333428,-0.135501,-0.185368,0.289493,A
0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.477585,0.333428,0.890099,0.531806,1.267634,A
0.179667,-0.330495,0.530808,-0.314183,0.082961,1.768258,1.201687,-1.236879,-1.183175,0.971017,A
-0.301743,0.171981,0.285416,0.684706,0.17234,1.228436,0.446679,1.754182,2.059698,1.109109,X
0.192011,-0.03215,0.452567,-0.877078,0.261718,0.14879,0.371178,-0.884004,-0.310094,0.054008,A
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.183409,0.144676,0.62968,0.064084,-0.12172,F
0.25373,0.336855,0.086258,-0.979571,0.261718,0.564038,0.144676,-1.027503,-0.029461,0.551872,G
0.15498,-0.236281,0.01513,0.558909,0.17234,0.979286,0.257927,-0.466708,-0.216549,0.894202,A
-0.202992,0.203385,0.33165,-1.115215,0.082961,1.809783,0.484429,-0.970267,-0.590727,1.455947,D
-0.116585,-0.338346,0.584154,1.143884,0.797987,-0.391033,-1.365341,0.271854,0.874802,0.618465,Y
0.241386,0.203385,0.125378,-1.422726,-1.347089,0.688613,-0.459331,1.278795,-0.16458,1.05984,F
0.278418,-0.3619,0.502357,-1.588745,0.261718,-1.055431,0.635431,-1.502928,-0.403638,-1.144525,F
0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.349509,0.710932,0.114123,0.313536,-0.562166,A
-0.116585,-0.079257,0.381439,1.540879,0.17234,1.43606,0.408929,0.519148,1.716702,1.197943,X
0.179667,0.258344,0.189393,-0.133304,0.17234,-0.847807,-0.34608,0.230771,0.469443,-0.455587,A
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.22153,0.144676,-1.664911,-0.123005,-1.069,H
-0.017834,-0.055704,0.23207,0.604621,-0.989576,0.06574,0.446679,0.849365,0.219991,-0.057128,A
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.01731,0.144676,0.034326,-0.091823,0.028849,F
0.105604,-0.149918,0.438342,0.934659,0.261718,-0.224934,0.182426,0.996184,0.032902,-0.180404,A
-0.264711,-0.275537,0.107596,0.827362,0.261718,0.231839,0.371178,0.816728,0.687713,0.116718,A
0.130292,0.870736,-3.210528,0.062493,0.261718,1.228436,-0.157328,0.732212,0.157628,1.349211,A
0.624046,-2.426761,0.178724,0.711352,1.066121,0.522513,-1.101088,-1.183836,0.687713,1.347994,I
0.204355,0.038511,0.036468,0.655644,0.17234,0.730137,0.106925,-0.197805,-0.154186,0.730457,A
-0.128929,-0.511072,0.342319,0.170775,0.261718,-0.141884,0.295677,0.639523,0.219991,-0.155812,F
0.068573,-0.652394,0.395665,1.220985,0.261718,0.522513,0.52218,0.510624,0.469443,0.295352,A
0.241386,-0.43256,0.349432,-1.029281,0.261718,-0.391033,-0.081827,0.267097,0.032902,-0.195051,F
-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.771662,0.144676,1.011658,0.40708,0.789744,E
-0.116585,0.281897,0.335206,-0.518215,0.082961,-2.176602,0.484429,-0.745844,1.217798,-2.06297,D
0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.480988,0.144676,-0.022736,0.313536,0.475419,F
0.426544,7.293004,0.19295,-1.533156,-0.989576,-1.138481,-0.119577,-0.193902,-0.341275,-0.855263,A
1.043737,-0.401156,0.473906,0.506215,0.261718,0.813187,0.371178,-1.123376,-1.307901,0.652268,A
0.080916,0.438921,0.14316,-0.523288,0.261718,-0.10036,0.937434,-0.62475,0.219991,-0.460433,G
0.870923,-0.236281,0.025799,-1.94155,0.976743,-0.930856,-1.063338,0.35701,0.874802,-0.160827,I
-0.215336,0.281897,0.107596,0.73922,0.082961,0.688613,-0.157328,-0.039337,0.594169,0.853769,E
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.564038,0.295677,0.693906,0.032902,0.460929,A
-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.847807,0.408929,0.234984,1.03071,-0.85032,E
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.896237,0.597681,0.284357,0.313536,0.577152,A
0.130292,-0.212727,0.324537,0.386474,0.261718,0.356414,0.182426,-0.045976,0.064084,0.342704,F
-3.498799,0.438921,-0.052442,-5.440122,-0.453307,0.06574,0.52218,-0.45438,0.126447,-0.09204,A
0.080916,0.486028,0.14316,0.006427,0.261718,-0.224934,0.295677,0.942831,-0.060642,-0.245273,G
0.080916,0.062064,0.203619,0.577021,0.261718,-0.640182,0.710932,1.061556,1.03071,-0.816264,H
0.043885,0.069915,0.285416,0.372779,0.261718,-1.055431,0.031425,0.920542,0.594169,-0.858337,H
0.142636,-0.448263,0.438342,0.978909,0.261718,2.308081,0.069175,-1.196961,-0.87136,2.186078,F
0.130292,0.077766,-0.045329,0.285383,-0.095795,1.145386,0.371178,0.123636,0.531806,0.941952,A
-0.091897,0.258344,0.445454,1.643582,0.082961,0.647088,0.635431,0.549902,-0.341275,0.366163,W
0.229043,0.109171,-0.066668,0.073324,0.261718,1.43606,0.673182,-1.318307,-0.466001,1.010546,A
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.107265,0.748682,-0.283311,-0.060642,-0.179778,F
-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.480988,0.408929,-0.072789,-0.247731,0.321463,A
-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.930856,0.55993,1.059867,1.779065,-0.976525,X
-3.498799,0.517433,0.374326,-2.368622,-4.922215,-1.429155,-0.157328,-2.569047,-1.775623,-1.132193,F
0.105604,0.014957,0.377883,-0.432222,0.261718,-0.764757,-0.006326,0.33509,1.217798,-0.565288,H
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.257927,-0.542079,0.562987,0.153861,E
0.080916,-0.118513,0.445454,-0.188027,0.261718,1.35301,0.748682,0.878604,0.750076,0.886885,A
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.598658,-0.006326,1.207501,0.469443,-0.419916,A
0.09326,0.329004,0.271191,-0.813522,0.17234,2.225032,0.295677,-1.323491,-0.497183,1.95063,A
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-2.135077,-2.7243560000000002,0.538874,-0.65309,-1.979862,F
0.043885,0.572391,0.00446,-0.3331,0.261718,0.024215,1.050686,-0.67222,0.251173,-0.411405,G
0.043885,0.030659,0.537921,-2.244735,0.261718,-1.512204,-0.081827,-2.571921,-1.370264,-1.209045,E
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.522513,0.446679,-0.38825,-0.497183,0.33734,A
0.068573,0.069915,-0.002652,-1.149827,-1.257711,1.685209,0.371178,1.398394,0.594169,1.423265,F
1.37702,-0.063555,0.349432,0.40572,0.17234,0.937762,0.106925,-0.299095,0.095265,0.928957,A
0.068573,0.2976,0.022242,-0.22252,0.261718,0.14879,0.408929,-0.882703,0.001721,0.038927,G
0.25373,-2.426761,0.352988,-0.05119,-0.095795,-0.307984,-0.195078,0.103309,-0.123005,-0.045061,A
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.806282,0.069175,0.632534,-0.341275,-0.651133,F
0.117948,-0.189174,0.029355,0.763359,0.887365,-0.224934,-0.799085,3.066643,2.465057,0.39037,I
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.231839,0.635431,-0.086865,-0.247731,-0.003218,A
-0.240024,0.117022,0.235627,0.902912,0.17234,-1.055431,0.333428,1.972779,0.937165,-1.005614,E
-0.116585,0.203385,5.49199,1.852806,-1.436467,-0.01731,0.106925,0.503751,-0.43482,0.057009,A
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.107265,0.031425,-0.226462,-0.247731,0.201116,F
-0.141273,1.553789,0.541477,-0.649324,-1.257711,0.356414,-0.006326,0.844473,-0.247731,0.441725,D
0.192011,-0.259834,0.402778,-0.06593,0.261718,-0.391033,0.182426,-0.652378,0.095265,-0.324921,A
-0.338774,-0.267686,0.441898,0.616019,0.440474,-0.515608,-0.987837,1.79241,2.620965,0.304694,X
-3.43708,-0.024299,5.196809,-1.63562,-3.313408,-1.22153,1.050686,3.074507,-3.802418,-1.462721,A
0.204355,0.360409,0.139604,0.299019,-0.095795,-1.636779,-0.044076,-0.9831,1.093072,-1.390474,A
0.204355,-0.126364,0.335206,0.483538,-1.257711,0.314889,0.597681,0.589218,0.375899,0.071753,F
0.216699,-2.08916,0.424116,-0.457525,0.082961,1.103861,-0.195078,-0.07376,-0.746634,1.272094,A
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.10036,0.031425,1.541641,0.812439,0.016805,E
0.019197,0.289748,-0.116457,1.524856,-0.542686,0.439463,0.371178,1.316558,0.656532,0.307262,F
0.006853,0.164129,0.125378,0.58451,0.261718,-1.678304,-0.081827,-3.550108,-3.740056,-1.377949,A
0.364825,0.36826,0.19295,-0.420406,0.261718,-1.013906,0.106925,0.261389,0.594169,-0.830248,H
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.723232,-0.270579,-0.321753,-0.341275,-0.398144,F
0.080916,0.486028,0.14316,0.006427,0.261718,-0.640182,0.899684,0.193105,0.500624,-0.904496,G
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.055431,-0.912336,0.53303,1.716702,-0.360604,I
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.723232,0.484429,0.322217,0.126447,-0.772371,A
0.080916,0.438921,0.14316,-0.523288,0.261718,0.06574,0.673182,-1.274972,-1.027268,-0.183442,G
-2.573011,0.069915,0.246296,-3.018853,0.082961,-2.550325,-2.799857,0.355263,-3.085245,-3.426236,H
-0.079554,0.187683,-0.070224,0.211236,0.261718,0.605563,0.52218,-0.218502,-0.559546,0.383511,A
-0.16596,-0.267686,0.256965,0.051662,0.261718,1.477585,0.182426,-1.09633,-0.247731,1.36041,A
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.224934,-0.836835,-0.049801,0.469443,0.437312,Y
-0.38815,0.321153,0.107596,0.886232,0.351096,0.605563,0.333428,0.006173,-0.43482,0.482929,F
0.488263,-0.259834,0.050694,-0.755517,0.976743,0.231839,-1.101088,-0.098262,0.531806,1.058562,I
0.426544,7.293004,0.19295,-1.533156,-0.989576,-1.719828,0.55993,-2.936484,-2.55516,-1.69741,A
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.432558,0.144676,-0.364913,0.874802,-0.345909,E
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.391033,0.52218,0.518604,-0.185368,-0.504868,F
0.117948,0.289748,0.392108,-1.747095,0.261718,1.311485,0.786433,0.551086,-0.403638,0.82961,A
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.432558,0.333428,-0.42879,0.251173,-0.452923,A
0.043885,-0.173471,0.285416,-0.775121,0.17234,0.190314,-0.006326,0.219451,0.251173,0.295556,F
0.130292,0.336855,0.100483,0.382834,0.17234,1.020811,0.371178,0.241779,0.375899,0.821908,A
0.043885,-0.173471,0.285416,-0.775121,0.17234,-1.30458,-2.573354,-1.589268,-1.962712,-2.44801,F
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.024215,-0.157328,0.808282,0.375899,0.235558,A
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-1.263055,-0.459331,-1.233384,-0.091823,-0.808103,F
-0.486901,-0.259834,-3.210528,0.221798,0.351096,-0.723232,-0.081827,-0.958656,-0.403638,-0.502072,E
-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.346105,-1.516343,-1.485415,-0.497183,-0.251602,Y
0.031541,0.171981,0.253409,-0.862994,0.17234,-1.138481,0.182426,-0.489813,1.342524,-1.00817,H
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.096956,0.182426,-0.408811,0.313536,-0.962288,H
0.15498,0.289748,0.207175,-0.007298,0.17234,-0.806282,0.182426,0.36598,0.40708,-0.679873,G
-0.00549,-0.220579,-3.210528,1.071885,0.261718,1.892833,0.52218,0.848336,0.438262,1.500081,A
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.391033,0.748682,0.609177,0.344717,-0.619934,F
1.019049,0.211237,-0.155578,-0.311855,0.261718,0.314889,0.52218,0.513129,-0.029461,0.103542,A
-0.042522,0.187683,0.224957,0.290963,0.261718,-0.930856,0.144676,0.762539,0.032902,-0.798507,A
-0.338774,-0.197025,0.530808,1.146271,0.708609,-1.055431,-1.403091,0.953645,0.874802,-0.055284,Y
0.068573,-0.016448,0.274747,-0.03633,0.261718,0.522513,0.52218,0.111055,0.375899,0.292398,H
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.180006,0.333428,-0.699344,-0.247731,-1.11804,F
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.557133,-0.081827,0.636669,0.531806,-0.341316,A
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.058835,0.824183,-1.582958,0.40708,-0.371309,X
0.179667,0.258344,0.189393,-0.133304,0.17234,-0.764757,0.333428,0.631407,0.531806,-0.750624,A
-0.00549,0.478177,0.029355,-0.247644,0.17234,1.477585,0.52218,-0.426596,0.001721,1.142369,A
-3.498799,-0.16562,0.811764,-1.809159,-4.922215,-2.218127,-6.537148,-2.335966,-2.492797,-4.323753,A
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.640182,0.446679,0.131169,1.342524,-0.693543,E
-0.141273,0.729415,0.079145,0.151709,0.261718,0.439463,0.295677,0.402869,0.375899,0.367778,F
0.15498,-0.471816,0.50947,1.205082,0.261718,0.896237,0.446679,1.010494,0.375899,0.675787,A
-0.301743,0.352558,0.288973,1.638181,0.261718,0.06574,0.144676,0.984399,0.937165,0.105158,E
-0.091897,0.226939,0.267634,0.024091,0.261718,-1.180006,0.55993,-0.289718,-0.091823,-1.215253,H
0.500607,-0.220579,-0.03466,0.497323,0.17234,0.730137,0.748682,0.161768,0.157628,0.364102,A
-0.054866,0.179832,0.239183,-1.170087,0.261718,-1.38763,0.408929,-1.914515,-2.430434,-1.329463,E
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.854712,0.182426,-1.655747,-0.746634,0.792071,A
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.595254,-1.403091,0.357437,1.872609,-0.616848,I
0.130292,0.336855,0.100483,0.382834,0.17234,1.062336,0.597681,0.51344,0.095265,0.718956,A
-0.215336,-0.102811,0.360101,0.941284,0.17234,-0.723232,0.144676,1.891526,0.968347,-0.608192,E
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.391033,-0.006326,-0.710022,-0.590727,-0.232965,F
-3.498799,0.870736,-3.210528,-0.06954,-4.922215,0.231839,1.579192,-0.693073,-2.056256,0.049102,Y
-3.498799,0.391814,0.374326,-5.440122,0.261718,0.314889,0.635431,-0.728331,-0.247731,0.050054,A
0.056229,0.187683,-0.031104,-0.958476,0.261718,0.522513,0.295677,-0.501831,-0.310094,0.431177,F
0.019197,0.588093,0.260522,-1.348758,0.082961,-1.678304,0.220177,-3.3567109999999998,-3.054063,-1.544672,A
-0.128929,0.069915,0.313868,0.510511,0.082961,-0.224934,-0.270579,0.190833,0.001721,0.076406,H
0.624046,-0.071406,0.221401,-0.586246,0.887365,-2.633375,0.899684,-2.820438,-0.996086,-2.606403,I
0.056229,-0.087108,0.089814,1.312409,0.082961,-1.180006,-2.913108,-3.511957,-3.895963,-2.260095,A
-0.06721,-0.149918,0.32098,0.118589,0.261718,-0.183409,-0.119577,-0.354992,0.687713,0.019578,A
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.10036,0.144676,-0.076381,0.344717,-0.053331,A
0.043885,0.572391,0.00446,-0.3331,0.261718,-1.30458,0.182426,0.118919,0.500624,-1.159823,G
0.142636,-7.45e-4,0.153829,0.955845,0.261718,0.14879,0.635431,1.026143,0.095265,-0.091654,F
0.117948,-0.291239,0.306755,0.255993,0.17234,-0.266459,0.069175,0.19062,-0.060642,-0.16284,A
-0.22768,-0.251983,0.449011,-1.268911,0.261718,0.771662,0.748682,1.134112,0.656532,0.389369,E
0.105604,-0.377602,0.260522,0.107578,0.261718,0.480988,0.220177,-0.129579,-0.403638,0.436276,F
0.31545,-0.236281,0.37077,0.812174,0.261718,-0.349509,-0.308329,-0.470048,-0.902542,-0.011874,A
-3.498799,0.870736,-3.210528,-0.06954,-4.922215,-0.432558,-1.28984,0.34672,-1.339082,0.51408,Y
0.019197,0.619498,0.032912,-0.18385,0.261718,1.519109,0.597681,-1.57395,-0.559546,1.123768,G
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.681707,-0.006326,0.137383,0.064084,-0.498069,A
0.266074,0.580242,0.114709,-0.165469,0.261718,0.480988,0.408929,-0.605917,-0.216549,0.319666,A
0.080916,0.164129,0.19295,0.819007,0.261718,-0.183409,0.446679,0.475133,-0.372457,-0.289033,A
-0.079554,0.187683,-0.070224,0.211236,0.261718,1.43606,0.220177,-0.915243,-0.091823,1.294927,A
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.474083,0.069175,-0.041375,-0.808997,-0.346632,F
